Tract_1,CIscore,Shape__Area,Shape__Length
6037480802,15,2512052.08984375,7005.84656053653
6037480901,17,1393506.953125,4789.43137060008
6037531302,19,1289193.03515625,5821.81998256184
6037481001,15,1534194.46484375,5856.29242234063
6037481002,13,1362191.88671875,5158.01468649625
6037481102,15,900880.671875,4266.36195511346
6037480803,12,1595550.7578125,5251.28039603934
6037481902,18,1299493.23046875,6518.68740903554
6037430502,5,4319152.5,9210.41942053008
6037432300,13,2905091.0859375,7431.94646882317
6037432500,11,4118704.2890625,9421.31632242208
6037432602,11,1559827.87109375,5433.59679289248
6037432700,16,2727215.0546875,8311.44829210129
6037432801,18,1157820.84765625,4931.4079485238
6037432902,13,1584001.44921875,5437.56370388331
6037123510,12,1175306.26953125,4518.08327940711
6037123602,11,1359563.42578125,5238.33006868686
6037123700,9,1395203.109375,4836.78720636189
6037123800,10,1893146.765625,6438.30451264387
6037123601,9,2244907.2578125,6756.73304884156
6037124300,13,1304731.4296875,4631.86880686708
6037124500,8,1184167.12109375,5184.34441399757
6037127300,16,1565540.6875,5561.02822054644
6037127400,16,3188389.40625,9268.49967155849
6037127920,10,950563.89453125,3899.89105227735
6037127910,14,952535.70703125,3903.93137872046
6037128210,16,805608.1015625,3601.65910943474
6037128400,12,2524473.25390625,8320.86282131732
6037134104,10,949686.7421875,3898.09487111365
6037131400,11,1622923.015625,5283.4119460468
6037131800,15,1924059.92578125,5867.4187224529
6037132300,15,1878025.90234375,5819.83372671923
6037702802,10,880876.5,5674.67539906886
6037702502,9,2637993.0390625,9550.06048475903
6037702700,8,1964191.3671875,6488.55973695822
6037702803,11,1232194,10072.7626862724
6037127210,16,2255725.54296875,7254.12761622283
6037181000,12,6059732.8984375,13889.9960221469
6037191620,19,332596.3359375,2587.06297866963
6037191720,19,386370.32421875,2558.92549656112
6037191420,19,332087.39453125,2435.66549872258
6037191500,18,938018.55078125,3806.00514172414
6037191810,19,590586.50390625,3399.62598218061
6037191410,20,455276.6953125,2739.99456819063
6037191820,16,592181.9453125,3401.55305188578
6037191610,17,614104.6796875,3467.22706778894
6037192300,10,1282902.25390625,4599.75925196229
6037194200,6,3804787.88671875,10726.9911690167
6037201120,15,1156026.67578125,5093.24298675847
6037201504,11,539474.22265625,3537.77433932234
6037104103,9,1384809.7109375,4881.80448864715
6037262301,5,19094202.8007813,27189.7840707837
6037400304,9,4596291.53515625,12350.8068084993
6037920326,7,100383705.5625,57089.9772462242
6037108104,5,1213110.1875,5439.09456260605
6037460800,6,9870396.828125,15558.7414657613
6037535802,13,1159145.734375,4583.710557482
6037482521,11,2256704.046875,6936.46587537119
6037540101,12,1835046.9609375,6393.72432607633
6037536102,16,4445957.31640625,10188.2153328715
6037536000,18,1904808.53515625,5937.93309571372
6037124201,11,1424805.9375,4875.67540032912
6037535605,20,684279.03515625,3319.88669054384
6037403305,10,2151446.765625,5968.8578114255
6037402102,12,3351884.93359375,7675.41121107332
6037402200,11,8255984.9921875,15099.1345370341
6037402301,16,1957449.09375,6181.710816171
6037403721,11,2764597.39453125,7580.73576017817
6037402702,18,2189128.37890625,6775.64792391865
6037403200,14,3528654.09765625,8580.22909322348
6037402703,11,1573257.171875,6940.29552271766
6037402600,14,3333864.83203125,8342.40681003384
6037402501,16,1484751.51953125,5891.10815573478
6037407101,10,1652177.0703125,5610.45090431009
6037189701,7,6361545.1953125,14285.1486079584
6037189600,14,1584699.71875,7370.95170684568
6037189500,14,866626.8515625,4740.47385712588
6037701202,6,595045.78125,3365.93013449399
6037700902,11,1389163.8671875,4760.25637301141
6037311600,10,4117997.0546875,9152.23936363779
6037700901,9,1546612.26171875,6968.9603666699
6037189400,8,2115438.67578125,10477.5370532197
6037702501,8,1968746.078125,5906.36932557818
6037106112,6,4740837.40625,18363.7527701095
6037555212,15,1011477.17578125,4321.07296685328
6037555103,9,1430037.33984375,4904.52534939022
6037555102,13,2151801.42578125,6114.21095516168
6037541400,13,1388501.58203125,5677.49955203349
6037555001,12,1873369.55859375,6401.18404031841
6037570100,13,1680936.8125,5399.7118816172
6037570002,6,1129437.4765625,4268.88999156739
6037650603,6,1854475.7578125,5924.38192277768
6037650702,5,2031561.05078125,6041.54418185725
6037650800,7,1876636.23046875,5775.63045658948
6037650701,6,2916660.99609375,6853.42314480453
6037670001,9,1357834.73828125,6078.56067053265
6037651221,9,1012349.6171875,4177.05979620974
6037650902,8,2879217.921875,7529.47951242678
6037651201,4,2539057.05078125,6354.08313698471
6037294301,10,1036021.7890625,4285.29755872482
6037293307,14,493484.046875,3361.72073020617
6037278102,6,2634987.87890625,10291.050889593
6037980009,0,31122954.0898438,29728.4758204498
6037980008,15,4943911.2734375,12477.2603875765
6037980007,0,3918352,8834.14486527656
6037980006,0,4895517.5546875,14092.3378133463
6037980005,0,5892385.87109375,11617.3184129005
6037194402,11,861027.5859375,5307.32397521802
6037194401,14,677766.765625,3585.28799942421
6037194102,6,5121609.87890625,13887.0519708788
6037192002,9,1253585.1171875,4711.68022025249
6037191902,14,1061426.22265625,4258.44200666131
6037191901,15,1128282.37890625,4366.35692432717
6037191302,18,617805.734375,3447.75619277987
6037191301,18,396886.2265625,3142.17790091137
6037190802,18,711561.390625,3409.91679171875
6037189905,14,377762.84375,2572.06096525815
6037189202,9,1508040.98828125,6366.08243729328
6037189102,11,914190.69140625,4421.12407637829
6037189101,14,577913.40625,3043.45175543129
6037188202,7,1108671.78515625,4325.83091679088
6037270200,14,1107080.9453125,5265.71330963143
6037270300,13,1430728.01171875,5022.93733425607
6037271100,10,1171571.265625,5200.88784143312
6037141500,6,4878625.609375,11636.7925206425
6037271400,8,1672856.015625,5335.00086596383
6037271600,10,1307153.546875,4615.68192377218
6037271500,8,1326816.5625,4802.25988709727
6037271300,11,2131409.30078125,7101.30372330355
6037271200,12,773260.65625,5017.75555131407
6037271701,9,1459224.4453125,5080.95387176557
6037271801,11,705820.3984375,3544.8179851049
6037271702,11,1030814.81640625,4911.47107004353
6037464200,8,5135363.96484375,10432.4695817409
6037139502,8,1528670.67578125,6246.95428464414
6037530204,16,974406.125,4270.11084818706
6037530004,12,1904508.23046875,9509.20489915295
6037530202,15,2628191.18359375,7769.45123338538
6037530203,15,1080361.484375,5288.23265249279
6037432601,13,2065483.8203125,6377.00457779818
6037431300,9,1196515.05078125,5281.03374207936
6037432802,19,865323.01171875,4333.50638059787
6037433401,17,739405.22265625,3738.30101801863
6037433901,17,1053925.87890625,4140.72407873122
6037134303,9,2300018.1953125,6307.24409731382
6037433602,18,1409990.87109375,5983.26158372544
6037434001,18,1610191.9609375,6049.68480747339
6037433403,18,1032995.6484375,4390.36861083195
6037133000,10,1470810.078125,5224.88817295126
6037132700,13,1932131.34375,5783.85767747461
6037131900,6,1932178.79296875,5875.75934550972
6037133100,14,2221758.93359375,6248.79090941092
6037134101,8,1562298.95703125,5157.20812316661
6037134103,8,1535946.109375,6423.86402143085
6037131300,8,1639007.94921875,5316.33878493421
6037134201,11,2153558.71875,6068.61106173656
6037131100,9,1614707.5234375,5234.00707198565
6037131010,11,1559425.07421875,5378.92200784011
6037134304,11,1496048.35546875,5011.35192310743
6037134302,6,1922506.2890625,5631.92249546185
6037134305,14,523509.8125,2986.48306409362
6037134422,6,3446871.65234375,9438.49018883239
6037703002,10,4740245.8359375,10298.0564568724
6037231300,14,959626.88671875,3918.56206454393
6037228710,17,591194.703125,3410.85958854846
6037228720,17,590194.62890625,3406.42599730585
6037229100,19,692684.84375,3366.81099163459
6037229300,16,733563.65234375,3512.77800412924
6037229410,18,791095.58203125,3572.23419999583
6037229420,18,852653.80078125,3698.98550193854
6037231800,19,759395.01953125,3510.57478582559
6037231100,19,1295255.9765625,4753.33566743567
6037231900,18,823674.078125,3714.65473609404
6037231210,16,468851.78515625,2918.07501894494
6037231720,19,683778.515625,3358.52169975843
6037232400,13,1623787.58984375,5119.12535193139
6037232300,14,916914.703125,4247.32104220051
6037232200,14,762649.2421875,3996.85545448721
6037232110,18,553054.76953125,3237.75497429721
6037125320,18,929399.66796875,4839.45694742844
6037277200,13,1518655.73046875,5572.41165466982
6037291110,14,1031836.69140625,4249.01702155757
6037703001,7,6921222.75,15726.0032752948
6037231600,17,1392304.0234375,4819.06999429165
6037291120,15,1017616.625,4037.67957024423
6037125310,16,1542260.19140625,7088.23717842028
6037291130,15,1884350.08203125,5823.48623369511
6037124600,8,1636980.77734375,5273.45877292372
6037540400,19,491705.7265625,3044.13153488439
6037535607,15,1370845.640625,5312.68646053388
6037124000,9,1972070.26953125,6153.12318968068
6037532700,16,1128259.05078125,5013.62580754481
6037540502,17,871562.9296875,4084.2418847271
6037540202,16,1102708.45703125,4606.82817898635
6037540501,17,2116086.34765625,6995.34392615653
6037540201,16,381343.59765625,3801.91332189762
6037532400,16,18861501.75,25356.5349066935
6037402801,18,2626762.4296875,8079.55248810191
6037402502,13,2149142.34765625,6662.12600959572
6037402402,12,7811908.328125,16087.6980950795
6037402403,14,2967141.8828125,11737.5528374281
6037402902,13,2680488.43359375,7634.02953078249
6037402404,11,6132975.75,13662.8851554897
6037403303,11,6502222.5,12798.100466637
6037403000,13,3533258.56640625,9523.68983558464
6037192420,16,474981.86328125,2926.16852516572
6037192410,14,999135.97265625,3999.12467680465
6037192510,17,501789.66796875,2980.5150196283
6037192520,18,445820.4375,2866.20038047006
6037192610,18,606450.39453125,3370.02519645085
6037195400,15,1505674.81640625,6248.84700979947
6037192700,18,776715.90234375,3542.68562796135
6037194300,7,3617596.87890625,12768.8043752107
6037192620,20,355844.78125,2675.49966681801
6037195600,14,764518.7890625,4108.77535395151
6037195100,10,2771466.1015625,7982.06897846239
6037570001,9,2229026.00390625,6395.95677319182
6037570902,6,1536213.375,5208.05990569182
6037570702,10,983355.9140625,4056.15454084924
6037570701,11,2574781.453125,7720.26256889802
6037571101,6,1921084.18359375,5837.65569338478
6037571300,6,3030139.0859375,6990.32581545423
6037570003,8,1664007.828125,5225.48578883336
6037571102,5,1828832.52734375,5739.40073623677
6037555211,13,1157974.8203125,4338.90708830963
6037570202,15,2426978.08984375,6972.31980617256
6037503802,7,1921002.16796875,5745.97310981834
6037503801,7,1889843.06640625,6763.21162884918
6037503902,9,7692190.953125,12945.9477416289
6037504002,10,2247458.86328125,6561.91253828787
6037503901,11,1325941.36328125,5950.91238932437
6037480102,12,1805640.578125,5464.77445718307
6037504101,14,1774034.58984375,5828.38761038185
6037980004,0,66890799.5390625,34513.1215457847
6037980003,0,287070344.042969,101365.729871749
6037980002,0,10123433.9257813,13894.9227406251
6037980001,0,3393107.1015625,8386.82861426348
6037930301,5,1517412111.89844,230404.164041504
6037920338,4,5470776.41796875,12538.0562054561
6037920119,4,7460108.93359375,12612.6865914599
6037920116,4,10948731.890625,16269.3851128911
6037920045,4,2757173.21875,7360.74886492464
6037910713,9,2953620.8359375,7460.06355078173
6037910712,11,3066361.56640625,7131.95212782746
6037188201,10,1130668.65625,6267.11184107008
6037187101,15,1155526.4453125,4756.81656646534
6037186404,16,588541.49609375,3268.9093537225
6037186403,17,793843.7265625,4417.91683171056
6037186302,12,2461905.73046875,6577.22412467163
6037186203,12,1232681.671875,5797.4391579454
6037186202,14,600577.5859375,4053.03732596919
6037271802,11,840145.59765625,3714.65235425684
6037272100,8,1749189.078125,5451.1321645611
6037272302,11,740303.3046875,3885.3285130951
6037272301,8,878181.63671875,4683.14219747584
6037139802,5,8880851.359375,17181.5279773533
6037185320,19,869787.8359375,5230.14249793757
6037139801,5,5372142.32421875,10194.0990456198
6037135102,5,2460903.07421875,7029.41684868948
6037139702,4,13750095.7734375,23957.2386747463
6037700300,11,888583.12109375,5206.28721705176
6037113213,11,1901524.3671875,6213.48965914001
6037530301,20,852083.90234375,4094.67825563947
6037530302,17,1240880.8515625,4925.046062978
6037532002,19,1218436.1328125,5515.27914958608
6037532101,19,2093299.640625,5776.04317590319
6037138000,5,6550160.98046875,11492.3897463885
6037481714,15,668820.6484375,3808.4875938082
6037481800,15,1200296.37890625,4775.36199154697
6037433200,17,2611624.28515625,8135.76912284328
6037433302,19,1264203.70703125,6253.01277565165
6037433501,20,1733094.890625,5342.19746624602
6037433402,18,833871.29296875,3750.75228890042
6037433700,17,4676429.41796875,9596.11261340654
6037433801,18,2294326.84375,6141.9151704389
6037433601,15,1640554.625,5383.67978477983
6037134710,14,836213.28125,3670.43045904396
6037134520,17,1417381.95703125,4854.53289861492
6037134720,13,1450281.0078125,4906.23323539085
6037134800,8,2733441.93359375,6846.38868762725
6037134901,11,1548283.7734375,5593.64799229101
6037135111,9,1532751.44921875,4995.24881080491
6037135201,5,2243743.8203125,6860.4154434615
6037408628,11,3591652.3515625,9554.82242226773
6037408705,9,2798257.23046875,7012.65063459514
6037408703,7,24878795.2265625,25822.5728038668
6037406602,10,2319674.9296875,6817.89023411831
6037408800,18,2617934.97265625,7414.55717719564
6037232600,18,1157630.3359375,4510.98743006793
6037232500,17,1121579.57421875,4394.19470703617
6037232800,19,624110.8984375,3209.18766970624
6037232700,18,1063962,4232.77826263042
6037234300,16,1262782.22265625,4479.16649424859
6037234700,12,1083480.984375,5452.6202179395
6037234800,12,953727.7265625,3906.51689420024
6037235100,7,1721643.2109375,6677.27981023246
6037234600,10,1895967.78125,6560.31000267872
6037234000,13,1818300.23828125,6470.6249925528
6037235202,16,1240125.4765625,4862.9227708458
6037235201,14,948146.55078125,3916.77694424784
6037703100,9,3885186.63671875,9840.74352196101
6037700600,7,8313715,17293.6555696161
6037703200,10,3069145.44921875,8384.07768451365
6037701502,11,897410.171875,4548.73479005554
6037620002,11,1725233.5625,5815.43772110035
6037533701,18,584788.1484375,3048.217830933
6037191000,18,946601.3515625,4116.2466525286
6037533107,18,503615.06640625,3736.75659397642
6037534302,16,562448.6796875,3591.2616886453
6037532500,18,1485469.078125,7079.04948214761
6037534404,17,597978.29296875,3540.26499954441
6037481201,14,1466295.01171875,5822.95561078954
6037533401,15,689314.7734375,4129.52701266847
6037123206,18,883422.828125,3789.11167685652
6037534201,19,748463.64453125,3774.90283909684
6037534900,17,1531427.89453125,5498.71270317095
6037430801,10,2501781.78125,6560.02965233012
6037430724,13,851161.6015625,4961.39874285861
6037403304,9,5319137.80078125,10372.2298877327
6037403321,11,9776542.7265625,15574.6640848261
6037403318,9,4917478.69921875,11171.8679252353
6037403317,8,5605445.4375,12734.4754825813
6037403320,6,5711880.69921875,10720.7588405174
6037195500,12,1775796.0703125,7332.40670037311
6037195720,17,423559.1015625,3075.18955929041
6037195710,16,706116.83984375,3595.56992275967
6037197410,11,2040538.94921875,6819.85759701904
6037195802,18,584242.06640625,3657.62136137087
6037197300,12,960808.234375,5585.69789578474
6037197200,17,1137092.1171875,5466.55227181172
6037542502,17,1457876.13671875,5217.68745683553
6037543703,12,1505367.859375,4987.68057853207
6037571000,7,2541710.6171875,6527.99039235536
6037570204,18,793256.2109375,3621.27942793412
6037570303,13,895484.890625,4244.98005123589
6037555104,13,1277612.3203125,4627.86461540707
6037570502,15,2901693.609375,7330.35612561722
6037570402,10,2224656.95703125,7742.68757603055
6037570501,9,2154901.96875,6185.67190468305
6037570603,16,1067205.890625,4592.53537317368
6037570301,12,1742877.171875,6947.89917062919
6037570602,14,1515140.83203125,5318.40190445702
6037570304,13,825524.73828125,5060.23758220544
6037504102,0,9416482.2421875,22514.4768210805
6037480002,11,1974172.32421875,7187.9873428924
6037620102,9,1271634.390625,5883.66479853892
6037293301,11,1215626.37890625,5219.10648762396
6037300100,5,6750064.703125,11309.9320248458
6037300501,8,1972741.35546875,7442.51036566344
6037101400,8,9251469.30859375,15715.0913881602
6037910210,7,4699745.6640625,9344.92342706454
6037480303,13,661060.19921875,3300.4171815196
6037463602,14,1354865.1328125,4705.40729620927
6037463601,10,1361219.52734375,4715.65526995296
6037462302,13,1022435.83984375,4146.26078481956
6037462301,12,933128.1953125,3952.18354475216
6037462202,13,832882.80078125,3669.25116964788
6037462201,14,783562.05078125,3570.90274140122
6037462002,10,750169.6015625,3982.60115593347
6037462001,8,750440.84765625,3988.44715404672
6037461902,14,1218965.42578125,4558.84915367148
6037461901,12,1277842.6171875,4943.17706109905
6037461502,10,1716255.85546875,5401.12252252813
6037186201,15,757826.34375,4437.59175935557
6037183702,14,1306097.99609375,6307.94404892033
6037183701,17,804682.6015625,4603.85655176596
6037183402,14,755463.8046875,4125.09058917976
6037183401,12,707464.48046875,3855.09520761143
6037183222,12,1358442.41796875,6201.04128322726
6037183221,9,1034895.98046875,4723.86462729641
6037143603,11,769381.3046875,4962.64971809625
6037701701,8,961380.8359375,4818.82821668919
6037701100,12,3699333.125,10383.7978118968
6037701302,5,664469.40234375,3654.97994187699
6037701601,7,1797047.3359375,6008.04889109275
6037701801,14,2782856.23828125,7093.10400018159
6037701602,9,965326.9765625,4828.21307692859
6037701501,8,898533.71484375,4552.40746381133
6037701702,13,878313.796875,4526.48804892128
6037482001,13,4307021.26953125,9392.97470246375
6037482002,14,3642263.62890625,8341.67428033685
6037482101,15,1685227.01953125,6183.06482248305
6037482201,14,1133609.4140625,4421.24422698116
6037482202,14,945363.375,3889.23949607533
6037482102,10,1600511.0234375,5556.09366445842
6037433802,16,9567549.97265625,16219.1430066979
6037433902,17,1065291.30859375,4460.26656985738
6037128910,12,1954185.05859375,6404.54066155389
6037500500,18,1102743.00390625,5251.4485176989
6037500402,18,1952495.31640625,5654.55359694543
6037128702,9,2430542.82421875,6272.99284598856
6037500600,17,1719038.890625,5415.19574929392
6037541606,17,491191.30859375,2978.45070246697
6037128302,15,1009116.3359375,4585.62769824346
6037602106,14,1191798.03125,4879.97972273796
6037602002,16,782083.5859375,3957.19661436807
6037128303,17,606369.87890625,3602.17145631907
6037603001,15,1646890.55859375,5966.74511313875
6037602404,12,940117.65625,4152.00122557643
6037128220,14,814308.828125,3703.21571139038
6037602403,13,855120.76953125,3699.68204679758
6037600703,9,760433.69921875,4010.50909873829
6037602402,14,1918595.1875,6435.78336832832
6037600602,17,1006460.32421875,3995.16221686848
6037601303,17,641031.70703125,3270.92355753382
6037236000,7,5869113.15234375,11627.8525809863
6037236100,15,1653002.609375,5487.10996733908
6037237300,16,1452501.6015625,4950.66991174253
6037237500,16,489526.5,3034.31865042223
6037237600,19,734305.625,3485.87240012802
6037237720,14,474627.3671875,3206.32476565281
6037237800,12,1415331.078125,4832.3362067719
6037237710,17,628847.5390625,3454.89025394225
6037237900,12,1429873.9375,4879.02369205765
6037239330,19,1427189.85546875,4943.17531430681
6037239310,19,779245.49609375,3563.50489997333
6037239320,19,506013.8203125,3050.66233639564
6037238310,15,582294.6328125,3418.1083093206
6037238100,10,1432764.9296875,4880.55862834843
6037534002,16,1312882.1796875,6185.96036195189
6037533203,17,563341.26171875,3355.03420530777
6037534301,18,1255941.3984375,5265.54747067264
6037532001,20,1969731.578125,6334.37498698151
6037532303,18,11030600.6953125,16907.1094475506
6037534403,15,456733.5859375,3099.89194273675
6037534700,12,809024.0546875,3642.14229520065
6037430701,9,4376285.30859375,10052.151072579
6037431700,7,4632786.11328125,8787.99694686031
6037430802,7,2722234.671875,7232.24860137727
6037431400,9,2606937.22265625,7996.52946474226
6037431800,10,2162035.3828125,5933.36952811609
6037430400,6,5271911.19921875,12948.5646848543
6037430600,7,5439354.453125,13058.8104175572
6037401602,8,2963228.62890625,7040.28782138272
6037400204,5,10995053.046875,14178.9843079665
6037404000,10,1931612.19921875,5909.21544661834
6037401601,13,3781975.0234375,10727.1629632934
6037401701,11,2913905.21484375,6753.06709097187
6037542402,12,2276752.4296875,6949.88078428263
6037543100,13,4205309.2734375,9388.46461303243
6037553300,14,1222067.6484375,5221.41569920048
6037554802,10,2237801.4375,7037.44066822586
6037554900,9,2554225.09765625,9467.62404056631
6037106604,13,3807579.33984375,9713.45616816144
6037553400,13,1062781.125,4320.03196788989
6037554002,13,1851336.77734375,7545.565361715
6037570601,14,1134376.11328125,4534.76742140792
6037570901,7,2640383.1796875,6770.52155034225
6037570800,6,3490970.765625,7529.43970061886
6037571200,7,3805840.56640625,7860.78198948945
6037571400,9,3137675.4609375,11774.7021323701
6037573401,10,1512646.359375,6837.9537625713
6037572500,17,854250.58203125,3907.07648237994
6037571502,11,2001282.04296875,5938.8232698756
6037571600,16,421511.96484375,3554.58688548989
6037208720,19,234850.55859375,2528.20418512014
6037209402,20,199037.08203125,1786.61492638503
6037297300,6,2086060.44140625,7405.7485491999
6037530500,18,1314421.37890625,4689.78259292768
6037297120,13,642488.64453125,3755.8781938847
6037702901,5,5480283.37109375,9552.10014572464
6037701000,9,2075838.7578125,6952.40102267622
6037194500,12,1007005.20703125,5503.55237933954
6037701201,4,2826977.546875,6791.28210587503
6037195300,14,849155.97265625,4076.67402195675
6037620101,9,1972958.4765625,5933.98845026511
6037620201,12,348163.96484375,2685.37423787943
6037275603,11,1503637.30078125,6153.77061391631
6037275500,8,1151178.9609375,4329.12632460554
6037275102,10,899323.40625,4467.59054517073
6037274202,7,1602246.2578125,6442.17666330655
6037273902,6,1320605.92578125,5049.3979789964
6037273502,7,805822.25,3804.46883442897
6037273402,10,790958.79296875,4027.33666475358
6037272202,11,453279.75390625,3233.00207614342
6037272201,10,378411.61328125,2466.06838307088
6037271902,8,1350393.515625,4690.65940466379
6037271901,11,955363.328125,3937.00881614766
6037269905,14,345905.5390625,3035.58982131988
6037269904,11,485692.59765625,3318.75241430969
6037141304,12,1041754.07421875,5210.21347401859
6037141303,11,384046.9375,2604.45456640437
6037141202,10,1022696.04296875,4642.27596839557
6037141201,13,1028049.7578125,4464.11122961774
6037141102,11,1139943.12109375,5645.79334530616
6037139402,7,3576446.00390625,10513.7230407276
6037139001,9,1817776,6532.37219299655
6037137104,9,3757417.109375,8612.90135489092
6037134904,10,1533268.12109375,5778.69027726422
6037702300,8,3805407.23828125,7782.69863778096
6037139600,7,3630772.6875,7649.36783246732
6037702201,9,1754480.76953125,5586.62779525598
6037702202,8,1477168.55859375,5090.54384148954
6037701802,13,1815941.75,5613.91311691691
6037224200,19,543012.40625,3173.0147232029
6037221210,18,520503.50390625,3098.56922415197
6037530700,19,1548592.41796875,6566.77435106931
6037482702,12,1039151.3046875,5128.81395000412
6037137501,6,3681516.80859375,8913.51777055097
6037530102,15,1927020.2578125,5848.20229409504
6037137402,9,4507912.421875,11423.4989580207
6037432201,14,1690082.5625,5719.34900849953
6037481300,12,1309060.40234375,5185.42808874005
6037404600,12,36400166.7109375,48605.3404946007
6037540300,17,2220177.19921875,8063.50763880067
6037540203,18,1312946,4819.06947741054
6037541002,13,4994424.80078125,9494.94475666188
6037104610,13,867424.6640625,4283.7904966345
6037106111,5,5613570.7265625,13031.2841905544
6037111201,8,2796241.30078125,9280.61783077119
6037109800,9,2054429.8984375,6115.91584333659
6037111100,6,1554489.421875,5004.606722298
6037600911,12,996540.3359375,4188.2049855587
6037601202,12,953801.171875,3928.42707677473
6037600802,10,2841813.76953125,7475.60681207053
6037601301,11,900392.48046875,4070.95222521433
6037601001,16,1281707.859375,5236.06678825863
6037601302,14,1780177.86328125,7206.87923138747
6037600704,11,1360081.609375,4749.0019075273
6037600912,11,1583452.2421875,5707.16454304145
6037201401,14,1906617.41796875,5625.22047772455
6037238320,17,686189.0078125,3557.51093957466
6037301100,12,1959457.37890625,6775.93440378665
6037301400,6,2331520.03125,7033.82424232057
6037301502,11,982835.01953125,5566.60881225875
6037301501,7,873037.328125,5165.10421642748
6037301204,15,593873.6796875,3198.45422635639
6037301702,19,1189507.40625,4465.70054858449
6037301701,16,1376114.921875,5709.72339085403
6037301602,14,1483749.578125,5749.32345627272
6037301900,16,1620272.171875,6243.15301295895
6037534501,13,981011.3125,4076.22957614052
6037204920,19,1320877.890625,4708.44841674236
6037206050,20,2539768.8203125,9381.51713278073
6037543601,9,940514.54296875,4000.85158395037
6037532900,16,1116520.0625,4390.44687419478
6037533103,19,505721.265625,2924.52077795396
6037535102,17,862162.05859375,4584.61503829543
6037535200,14,1266910.828125,6588.2603602444
6037535400,16,1398547.10546875,8282.17480831558
6037430501,5,6928619.92578125,12157.1378057679
6037430200,6,7532012.609375,13385.7894266209
6037431600,11,3015494.0703125,8188.21435190843
6037463102,8,3726203.34375,12910.3083822274
6037431900,11,1564721.3671875,5441.3063952459
6037432000,13,3257932.171875,9186.25110592271
6037401312,10,4106626.2890625,8953.79805150456
6037407900,10,2193921.90234375,6452.04845083557
6037403401,9,3325472.8515625,11589.276510839
6037403406,11,1841505.67578125,5827.08725966633
6037403405,6,5108864.46875,12806.1102002056
6037403403,9,5464090.2109375,15495.6697001718
6037189800,13,1064614.66015625,4658.31116103643
6037554201,11,1409753.578125,4847.6081633182
6037554404,17,1226972.97265625,4470.5247343858
6037106603,5,22484752.4179688,22624.9600068558
6037554403,19,1235027.2578125,4484.54990044034
6037554519,8,2532755.50390625,7199.12168907561
6037554511,8,3451629.91015625,7339.15502085402
6037554518,8,2611956.37890625,7810.64080561158
6037554513,7,823642.15234375,3850.0079527047
6037554522,11,3184197.83203125,7641.80263259108
6037208903,18,232650.8671875,2594.57548498816
6037209102,20,443516.7421875,3077.46806322791
6037209300,20,447287.96484375,2919.09435741426
6037208904,19,163850.0703125,1681.21194138446
6037209401,20,315433.37109375,2346.74797030811
6037209200,19,595592.08203125,3220.12631549581
6037209403,20,201840.8125,1798.54039372443
6037209510,20,266075.4765625,2139.58071577571
6037209520,20,339132.15234375,2381.3376841358
6037209810,20,218938.078125,1995.04895633546
6037209820,19,261489.18359375,2095.73462080486
6037210010,20,600200.34765625,3278.73196693985
6037211000,8,3886448.984375,9264.45770178426
6037211410,17,395737.8125,2766.19134060987
6037211320,19,272047.109375,2089.20579509679
6037211310,20,210117.75390625,1840.68521299783
6037211420,16,556745.30859375,3094.36723683053
6037211802,16,475289.6015625,2922.30167398758
6037211701,11,947621.71484375,3876.19649816003
6037211910,19,201546.82421875,1802.02460062703
6037296500,11,1316719.16796875,5082.961526945
6037297110,17,706615.45703125,3362.61639279015
6037297400,5,3257373.1875,7917.50130785494
6037297500,5,3222512.0390625,7480.64542263962
6037300200,6,2768832.109375,7984.33452644528
6037609900,8,774731.9140625,5153.28140527485
6037296220,17,773683.6328125,3516.08204546944
6037670413,4,3164868.3828125,7671.00662037235
6037269903,15,412340.796875,2838.01562017361
6037269602,12,423927.58203125,2698.72212879443
6037269601,15,484849.75390625,2779.62348619362
6037267902,8,1135297.6640625,4736.60395083251
6037910209,7,4334321.78125,10738.7882303146
6037910208,9,4885711.859375,9895.27334281375
6037910207,6,6560164.375,12323.6675969663
6037910101,12,90854955.7539063,51326.4587846869
6037901210,8,34189183.0234375,37078.9495953714
6037901008,10,3984268.6796875,7984.8606991244
6037900508,10,5907637.51953125,9931.31788899573
6037800331,8,2790658.5859375,8605.87278304771
6037134424,4,5438718.80078125,10055.4899939227
6037134423,7,2295921.2265625,6788.95237239069
6037134002,14,1102680.0234375,5030.12199655746
6037134001,14,854139.3984375,4485.73328030517
6037132502,10,918103.96875,4042.9281917499
6037132501,10,1028347.5390625,4061.11564704308
6037132102,10,2007224.25390625,6969.3646990182
6037132101,10,1187612.375,4384.96002061883
6037132002,10,2344562.09375,7765.32792737353
6037132001,7,1416607.51953125,4863.9536819576
6037131702,9,1054336.18359375,4119.18427923769
6037128802,11,1417877.25,4870.28547684155
6037128602,11,1661136.23046875,5362.00456536901
6037530802,13,825075.59375,5328.09818706119
6037530601,14,833116.98046875,4863.02092881977
6037530602,16,962654.23046875,5289.24659810731
6037574500,8,3819931.8359375,9298.90867291061
6037574901,6,1946767.2265625,6228.2089130467
6037577100,9,1762657.41015625,5331.59342864676
6037575002,11,1399430.07421875,5409.47574675508
6037572201,14,2251948.94921875,6680.50036339874
6037481901,16,2667560.12890625,7261.22562149883
6037481401,12,1762326.30859375,6000.86666276989
